Student_ID,Name,Email,Target,Application mode,Application order,Course,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Unemployment rate,Inflation rate,GDP,Performance_Ratio_avg,GPA_avg_scaled,Health_Risk_Proxy,Stress_Level_Proxy,Study_Hours_Proxy,Sleep_Quality_Proxy,Mental_Depression,Mental_Anxiety,Social_Media_Hours,Transport_User,Avg_Attendance,Teacher_Consultancy,StudentWorker,Living_With_Family
12235,Lucas Thomas,lucas.thomas@university.edu,Dropout,17,1,171,132,1,37,4,9,127.1,0,0,1,0,21,7.6,2.6,0.32,0,0,3,9.86,32.27,2,0,0,1,0,56,0,1,1
12236,James Harris,james.harris@college.org,Graduate,17,3,9670,137,1,38,4,7,138.4,0,1,1,0,19,11.1,0.6,2.02,1,2.86,1,3.17,35.97,2,0,0,3,0,90,1,0,0
12237,Noah Johnson,noah.johnson@college.org,Dropout,43,2,9147,126,1,19,3,3,100,0,1,1,0,22,16.2,0.3,-0.92,0.1,1,1,1.65,22.67,2,0,0,2,0,100,1,1,0
12238,Isabella Anderson,isabella.anderson@studentmail.com,Graduate,1,1,9238,136,4,5,2,2,126.2,0,1,1,0,22,10.8,1.4,1.74,0.83,2.24,1,3.32,33.51,3,1,1,2,0,80,1,1,0
12239,Isabella Brown,isabella.brown@studentmail.com,Graduate,1,1,9238,124,1,1,4,4,118.8,0,1,1,0,19,9.4,-0.8,-3.12,0.83,2.33,1,1.99,28.22,2,0,1,5,0,90,1,1,0
12240,Isabella Martin,isabella.martin@studentmail.com,Dropout,39,1,9254,137,1,1,5,10,124.5,0,0,1,0,26,16.2,0.3,-0.92,0,0,2,6.61,36.56,2,0,0,3,0,77,0,1,1
12241,James Jackson,james.jackson@university.edu,Enrolled,44,1,9119,140,5,41,3,2,140,0,1,1,0,23,12.4,0.5,1.79,0.3,2.8,1,1.65,32.24,1,1,0,10,0,75,1,1,0
12242,Emma White,emma.white@college.org,Enrolled,17,1,9070,131,19,19,7,7,125.1,0,1,1,0,18,16.2,0.3,-0.92,0.92,2.31,1,3.18,25.06,1,0,1,2,0,100,0,1,0
12243,Olivia Taylor,olivia.taylor@university.edu,Enrolled,1,1,9147,130,37,37,9,9,118.8,1,1,1,1,22,15.5,2.8,-4.06,0.7,2.17,2,4.94,31.6,3,0,1,3,1,100,1,1,0
12244,Noah Smith,noah.smith@studentmail.com,Enrolled,18,5,9119,136,3,2,2,3,125.2,0,1,1,0,19,12.4,0.5,1.79,1,2.65,1,3.94,32.24,3,0,0,2,0,90,1,0,0
12245,Ethan Jackson,ethan.jackson@university.edu,Dropout,17,1,9147,133.1,1,19,4,8,95,0,1,1,0,20,11.1,0.6,2.02,0,0,2,5.11,36.5,1,0,0,4,0,86,0,1,1
12246,Isabella Smith,isabella.smith@studentmail.com,Enrolled,1,3,9070,110,37,37,9,9,107.6,0,1,1,1,22,7.6,2.6,0.32,1,2.38,3,4.81,29.73,3,0,0,2,1,100,1,0,0
12247,James White,james.white@university.edu,Dropout,7,1,9130,140,2,38,2,3,140,0,0,1,0,18,12.7,3.7,-1.7,0.2,1.3,2,1.18,30.7,2,1,0,2,0,80,0,0,1
12248,James Jackson,james.jackson@studentmail.com,Dropout,43,2,9991,133.1,3,1,2,9,125.4,0,1,1,0,39,10.8,1.4,1.74,0,0,2,7.95,33.38,2,0,0,9,0,77,0,1,1
12249,Olivia Smith,olivia.smith@college.org,Dropout,1,1,9500,141,19,1,90,90,128,0,1,1,0,18,10.8,1.4,1.74,0,0,2,5.6,14.08,1,1,0,4,0,98,0,1,1
12250,Sophia Harris,sophia.harris@studentmail.com,Graduate,17,3,9119,130,1,38,3,3,129.3,0,1,1,1,18,8.9,1.4,3.51,1,2.72,2,8.57,30.4,3,0,0,3,1,96,1,0,0
12251,Emma Martin,emma.martin@college.org,Graduate,1,1,9238,160,19,38,9,9,152,0,1,1,1,19,13.9,-0.3,0.79,1,2.79,2,9.85,11.64,2,0,0,2,1,80,1,1,0
12252,Emma Smith,emma.smith@studentmail.com,Graduate,1,1,9500,140,1,19,9,9,128.8,0,1,1,0,18,12.4,0.5,1.79,0.93,2.59,1,4.94,41.49,1,1,1,4,0,98,1,1,0
12253,Emma Smith,emma.smith@college.org,Dropout,1,1,9147,150,34,19,0,4,152.8,0,1,1,1,18,7.6,2.6,0.32,0.4,1.27,2,6.9,53.4,3,0,1,1,1,85,1,1,0
12254,Sophia Jackson,sophia.jackson@studentmail.com,Graduate,44,1,9130,150,37,37,6,6,150,0,1,1,0,22,10.8,1.4,1.74,0.9,2.91,1,2.58,40.85,2,0,0,8,0,97,0,0,0
12255,Olivia Smith,olivia.smith@college.org,Graduate,1,1,9238,133.1,1,1,3,4,112,0,1,1,0,19,12.4,0.5,1.79,1,2.43,1,4.75,32.79,2,0,1,3,0,90,0,1,0
12256,Ethan White,ethan.white@studentmail.com,Dropout,1,1,9130,152,19,37,9,8,135.6,0,1,1,0,18,12.7,3.7,-1.7,1,3.1,1,2.3,46.61,2,0,1,2,0,80,1,1,0
12257,Ava Martin,ava.martin@college.org,Dropout,39,1,9119,133.1,1,1,4,3,134.4,1,0,1,0,31,16.2,0.3,-0.92,0.4,2.93,3,3.28,13.78,1,0,0,2,0,100,0,1,1
12258,Sophia Thomas,sophia.thomas@college.org,Dropout,39,1,9991,130,3,1,3,3,120.5,0,1,1,0,28,12.7,3.7,-1.7,0,0,2,5.55,16.1,2,1,0,3,0,50,0,1,1
12259,Emma Johnson,emma.johnson@university.edu,Dropout,1,1,9070,148,1,1,4,8,141.4,0,1,1,0,19,15.5,2.8,-4.06,0,0,2,3.62,39.15,2,1,0,3,0,95,0,1,1
12260,Isabella Smith,isabella.smith@university.edu,Graduate,17,1,9254,148,1,1,4,8,145.2,0,1,1,0,20,16.2,0.3,-0.92,1,2.84,1,2.13,46.67,2,0,0,8,0,90,1,0,0
12261,Ava Taylor,ava.taylor@university.edu,Dropout,39,1,9238,130,19,3,9,2,140,0,1,1,0,50,8.9,1.4,3.51,0.33,1.23,1,1.5,35.97,2,0,0,3,0,90,1,1,0
12262,Sophia Taylor,sophia.taylor@college.org,Enrolled,43,1,9070,160,1,2,4,2,100,0,1,1,0,38,13.9,-0.3,0.79,0.75,3.25,1,2.88,12.36,1,0,0,2,0,100,0,0,0
12263,Lucas Taylor,lucas.taylor@college.org,Dropout,39,1,9991,130,37,37,9,9,140,0,1,1,0,31,9.4,-0.8,-3.12,0.2,2.4,1,3.31,51.67,2,0,0,5,0,76,0,1,0
12264,Lucas Anderson,lucas.anderson@studentmail.com,Enrolled,39,1,9500,110,1,37,9,9,126,0,1,1,0,27,7.6,2.6,0.32,1,2.82,1,1.44,25.16,2,0,0,3,0,100,1,1,0
12265,James White,james.white@studentmail.com,Graduate,18,1,9238,122,1,3,9,2,112.6,0,1,1,0,21,12.7,3.7,-1.7,1,2.07,1,1.44,22.67,2,0,0,1,0,100,0,1,0
12266,James White,james.white@university.edu,Dropout,39,1,9119,110,37,37,9,9,106.8,0,1,1,0,34,8.9,1.4,3.51,0.1,1,1,3.17,40.63,1,0,1,2,0,88,1,1,0
12267,Isabella Johnson,isabella.johnson@university.edu,Enrolled,51,1,9119,129,2,37,2,9,121.6,0,1,1,0,19,7.6,2.6,0.32,0.1,1,1,3.32,27.45,3,1,0,2,0,100,1,0,0
12268,Ethan Martin,ethan.martin@university.edu,Dropout,39,1,9991,110,37,37,1,4,120,0,0,1,0,40,9.4,-0.8,-3.12,0.5,2.12,2,3.33,14.58,2,0,0,2,0,35,1,1,1
12269,Olivia Anderson,olivia.anderson@college.org,Dropout,39,1,9070,110,37,38,5,10,130,1,0,1,1,46,15.5,2.8,-4.06,0,0,2,8.55,28.82,2,1,0,4,0,80,0,1,1
12270,Liam Martin,liam.martin@university.edu,Dropout,43,5,8014,110,34,34,0,0,110,0,1,1,0,37,7.6,2.6,0.32,0,0,2,8.03,43.19,2,1,0,2,0,95,0,1,1
12271,Lucas Anderson,lucas.anderson@university.edu,Dropout,39,1,9003,133.1,19,37,9,7,110,0,1,1,0,31,16.2,0.3,-0.92,0,0,2,6.44,14.58,2,0,0,3,0,79,0,1,1
12272,Emma Smith,emma.smith@studentmail.com,Graduate,39,1,9003,133.1,1,19,4,10,145.8,0,1,1,0,34,12.4,0.5,1.79,0.83,2.57,1,4.39,32.79,1,1,1,3,0,100,1,1,0
12273,Olivia Taylor,olivia.taylor@studentmail.com,Dropout,1,6,171,126,10,10,4,4,130.2,0,1,1,1,18,9.4,-0.8,-3.12,0,0,2,6.4,58.92,1,0,0,3,1,100,0,1,1
12274,Liam Jackson,liam.jackson@college.org,Graduate,1,1,9670,137,38,37,9,9,122.3,0,1,1,1,18,12.4,0.5,1.79,1,2.79,2,6.68,21.92,3,1,0,2,1,95,1,1,0
12275,Isabella Anderson,isabella.anderson@university.edu,Graduate,17,4,9070,117,1,1,3,3,125.4,0,1,1,1,19,11.1,0.6,2.02,1,2.4,2,8.57,30.24,3,0,0,3,1,100,1,0,0
12276,Ava Smith,ava.smith@studentmail.com,Dropout,43,1,9991,100,37,19,9,4,130,0,1,1,0,40,15.5,2.8,-4.06,0.71,2.14,1,3.95,18.55,1,1,0,6,0,88,0,0,0
12277,James Johnson,james.johnson@studentmail.com,Dropout,39,1,9130,120,1,38,9,9,150,0,1,1,0,25,12.4,0.5,1.79,0,0,3,7.65,23.96,1,0,0,6,0,100,0,1,1
12278,Noah Martin,noah.martin@studentmail.com,Dropout,17,5,9119,126,38,38,5,9,116.9,1,1,1,0,20,11.1,0.6,2.02,0.65,2.78,1,2.01,32.03,1,1,1,6,0,100,0,1,0
12279,Ava Johnson,ava.johnson@college.org,Enrolled,17,1,9119,122,19,19,9,9,114.7,0,1,1,0,20,11.1,0.6,2.02,1,2.95,1,1.57,33.71,3,0,0,3,0,98,0,1,0
12280,Olivia Martin,olivia.martin@studentmail.com,Dropout,39,1,9003,111,37,37,9,10,95.8,0,0,1,0,43,15.5,2.8,-4.06,0,0,2,1.13,23.96,2,1,0,2,0,56,0,1,1
12281,Ethan Brown,ethan.brown@studentmail.com,Enrolled,17,4,9119,139,37,19,9,4,133.1,0,1,1,0,18,7.6,2.6,0.32,0.7,2.72,1,4.16,24.3,1,0,1,5,0,66,1,1,0
12282,James Taylor,james.taylor@university.edu,Graduate,43,1,9003,150,2,4,4,1,150,0,1,1,0,35,15.5,2.8,-4.06,0.96,2.32,1,4.49,40.95,3,0,0,2,0,90,0,1,0
12283,Liam White,liam.white@university.edu,Graduate,17,2,9991,116,37,19,9,4,118.5,0,1,1,0,23,7.6,2.6,0.32,0.9,2.6,1,1.46,39.35,3,0,0,4,0,70,1,1,0
12284,Emma Anderson,emma.anderson@studentmail.com,Graduate,17,1,9500,130,3,3,2,2,131.1,0,1,1,0,19,12.4,0.5,1.79,0.94,2.36,2,2.73,38.68,3,0,1,10,0,90,0,1,0
12285,Isabella Brown,isabella.brown@studentmail.com,Graduate,53,1,9085,150,1,19,3,8,150.3,0,1,1,1,21,8.9,1.4,3.51,0.8,2.8,3,1.93,16.75,3,1,0,2,1,95,1,0,0
12286,James Thomas,james.thomas@university.edu,Enrolled,43,1,9670,132,3,19,4,8,120.5,0,1,1,0,19,13.9,-0.3,0.79,0.67,2.58,1,2.84,42.72,3,0,0,5,0,90,0,0,0
12287,Olivia Martin,olivia.martin@studentmail.com,Graduate,18,1,9119,108,1,1,4,3,105.6,0,1,1,0,20,12.4,0.5,1.79,1,2.75,1,4.8,30.74,1,0,0,3,0,99,0,1,0
12288,James Martin,james.martin@university.edu,Dropout,39,1,9670,133.1,19,19,3,3,125.3,0,1,1,1,30,12.4,0.5,1.79,0,0,2,6.61,15.93,2,0,0,3,1,100,0,1,1
12289,Ethan Jackson,ethan.jackson@university.edu,Graduate,39,1,9254,120,37,19,9,9,131,0,1,1,0,44,12.4,0.5,1.79,1,2.42,1,4.07,33.94,2,0,0,4,0,90,1,1,0
12290,Ethan Jackson,ethan.jackson@college.org,Graduate,18,1,9500,146,19,3,4,9,127,0,1,1,0,19,12.7,3.7,-1.7,0.88,2.72,1,4.12,27.92,2,0,0,2,0,100,0,1,0
12291,Emma Thomas,emma.thomas@university.edu,Graduate,44,1,9130,150,2,1,3,6,150,0,1,1,0,22,16.2,0.3,-0.92,0.75,2.72,1,1.48,48.05,3,0,0,4,0,88,1,1,0
12292,Isabella Jackson,isabella.jackson@studentmail.com,Graduate,1,1,9130,160,3,3,1,2,149.2,0,1,1,0,18,7.6,2.6,0.32,0.9,2.82,1,2.77,42.24,3,0,0,4,0,80,0,1,0
12293,Olivia Taylor,olivia.taylor@university.edu,Graduate,17,1,9670,125,37,37,9,9,121.5,0,1,1,1,21,12.7,3.7,-1.7,0.75,2.66,2,2.32,42.12,3,0,0,4,1,100,1,0,0
12294,Ava Smith,ava.smith@college.org,Dropout,1,2,9085,125,37,19,90,90,137.3,0,1,1,0,18,7.6,2.6,0.32,0,0,2,3.79,20.13,1,0,1,3,0,90,0,1,1
12295,Liam Brown,liam.brown@college.org,Graduate,17,4,9670,122,3,1,2,3,119.6,0,1,1,0,18,11.1,0.6,2.02,1,2.79,1,1.2,27.45,2,0,0,3,0,97,1,1,0
12296,Ava Martin,ava.martin@university.edu,Dropout,44,1,9003,150,1,38,6,6,150,0,1,1,0,21,16.2,0.3,-0.92,0.67,2.37,1,1.48,24.3,3,0,1,1,0,95,1,1,0
12297,Olivia Jackson,olivia.jackson@university.edu,Graduate,39,1,9003,140,3,3,2,2,110,0,1,1,0,31,16.2,0.3,-0.92,1,2.97,1,3.13,19.84,1,0,0,2,0,100,0,1,0
12298,James Martin,james.martin@college.org,Dropout,17,5,9254,113,1,1,2,3,110.2,0,1,1,0,21,9.4,-0.8,-3.12,0.5,2.2,1,3.95,21.89,2,0,0,2,0,99,1,1,0
12299,Isabella Taylor,isabella.taylor@university.edu,Enrolled,39,1,9119,139,19,19,9,7,110.3,1,1,1,0,24,8.9,1.4,3.51,0.2,2.1,2,7.44,21.78,2,0,0,3,0,87,1,1,1
12300,Liam White,liam.white@university.edu,Dropout,42,1,9773,133.1,19,6,4,3,120,0,1,1,0,27,9.4,-0.8,-3.12,0,0,2,2.61,32.27,1,0,0,3,0,80,0,0,1
12301,Ava Jackson,ava.jackson@university.edu,Graduate,1,5,9147,118,19,19,9,9,114.2,0,1,1,0,20,12.4,0.5,1.79,0.8,2.31,1,3.48,41.61,3,1,0,12,0,100,1,1,0
12302,James Thomas,james.thomas@college.org,Enrolled,44,1,9119,140,1,19,4,5,140,0,1,1,0,22,10.8,1.4,1.74,0.2,1.17,1,4.94,25.09,3,0,0,2,0,88,1,1,0
12303,Ava White,ava.white@college.org,Enrolled,1,1,9003,144,19,19,9,9,132.8,0,1,1,1,19,15.5,2.8,-4.06,0.67,2.45,2,2.47,21.31,3,0,0,2,1,100,1,0,0
12304,Ethan Anderson,ethan.anderson@studentmail.com,Graduate,18,1,9773,125,1,1,4,7,121.5,0,1,1,0,19,8.9,1.4,3.51,1,2.83,1,3.32,34.36,3,0,0,2,0,80,1,0,0
12305,James Martin,james.martin@university.edu,Enrolled,1,1,171,131,1,1,7,4,127.2,1,1,1,0,23,11.1,0.6,2.02,0.71,2.41,1,2.66,41.61,3,1,0,1,0,90,0,1,0
12306,Lucas Harris,lucas.harris@university.edu,Graduate,17,1,9130,131,12,12,2,8,128.2,0,1,1,0,18,12.4,0.5,1.79,1,2.77,1,4.12,20.36,1,0,0,1,0,84,0,1,0
12307,Ava Anderson,ava.anderson@college.org,Enrolled,1,1,9773,140,3,2,4,6,133.4,0,0,1,0,29,11.1,0.6,2.02,0.92,3.03,1,3.83,40.27,2,0,0,2,0,75,0,1,0
12308,Isabella Jackson,isabella.jackson@studentmail.com,Dropout,39,1,9130,133.1,1,19,4,5,120,0,1,1,0,29,10.8,1.4,1.74,0.4,3.13,1,2.18,27.45,3,0,0,1,0,85,1,1,0
12309,Ethan Taylor,ethan.taylor@college.org,Enrolled,44,1,9003,140,1,1,4,5,140,0,1,1,0,20,16.2,0.3,-0.92,0.92,2.31,1,1.65,46.61,2,0,1,11,0,70,1,1,0
12310,Noah Thomas,noah.thomas@studentmail.com,Enrolled,1,2,9670,117,3,1,3,5,110.7,0,1,1,0,20,11.1,0.6,2.02,0.92,2.6,1,2.51,28.22,3,0,0,3,0,90,1,1,0
12311,Liam Jackson,liam.jackson@college.org,Enrolled,39,1,9130,150,19,19,9,5,160,0,1,1,0,24,9.4,-0.8,-3.12,0.7,2.58,1,3.54,41.61,1,0,0,1,0,100,1,0,0
12312,Emma Johnson,emma.johnson@college.org,Dropout,1,1,9670,95,37,37,5,8,95,0,0,1,0,21,12.7,3.7,-1.7,0.75,2.42,2,2.52,27.22,2,1,0,3,0,100,0,1,1
12313,Ethan Smith,ethan.smith@university.edu,Graduate,39,1,9147,150,37,1,7,3,148.8,0,1,1,1,25,12.7,3.7,-1.7,0.8,2.9,2,7.68,33.11,3,0,1,4,1,98,1,0,0
12314,Sophia Smith,sophia.smith@studentmail.com,Dropout,39,1,9147,120,37,37,9,9,110,0,0,1,0,32,9.4,-0.8,-3.12,0,0,3,5.13,24.11,2,0,0,10,0,78,0,0,1
12315,Noah Johnson,noah.johnson@university.edu,Dropout,43,1,9991,136,3,4,2,2,133.9,0,0,1,0,26,7.6,2.6,0.32,0.52,2.26,2,2.52,34.79,2,0,0,3,1,100,0,1,1
12316,Noah Harris,noah.harris@college.org,Graduate,1,1,9130,133,2,37,9,7,125.7,0,1,1,1,18,12.4,0.5,1.79,1,2.6,2,7.25,29.71,3,0,1,2,1,95,1,0,0
12317,James Brown,james.brown@studentmail.com,Graduate,17,1,9254,125,1,19,4,7,116.6,0,1,1,1,19,16.2,0.3,-0.92,0.92,2.55,2,3.71,24.98,3,0,0,2,1,80,1,0,0
12318,Isabella Thomas,isabella.thomas@university.edu,Graduate,1,3,9070,127,19,38,5,7,141,0,1,1,1,19,12.4,0.5,1.79,1,2.75,3,2.9,26.44,2,0,0,2,1,90,1,0,0
12319,Ava Johnson,ava.johnson@university.edu,Dropout,7,1,9119,130,1,1,4,4,130,0,1,1,0,27,11.1,0.6,2.02,1,2.83,1,4.94,31.61,2,0,1,1,0,90,1,1,0
12320,Isabella Harris,isabella.harris@college.org,Enrolled,53,1,9003,130,19,1,9,9,130,1,1,1,0,21,8.9,1.4,3.51,0.79,2.32,1,1.48,20.36,3,1,0,1,0,70,1,0,0
12321,Lucas White,lucas.white@studentmail.com,Enrolled,17,1,9119,127,19,1,4,5,115.8,0,1,1,0,20,13.9,-0.3,0.79,0.4,1.15,1,2.73,25.05,3,0,0,2,0,100,1,0,0
12322,Lucas White,lucas.white@college.org,Graduate,44,1,9070,140,19,38,4,0,140,0,1,1,0,21,12.4,0.5,1.79,1,2.58,1,3.83,40.96,3,1,0,6,0,90,1,1,0
12323,Sophia Jackson,sophia.jackson@college.org,Enrolled,1,5,9773,125,37,3,5,2,126.1,0,1,1,0,22,9.4,-0.8,-3.12,0.67,2.41,1,2.5,30.21,1,0,0,2,0,100,1,1,0
12324,Sophia Smith,sophia.smith@university.edu,Dropout,17,4,9147,132,38,19,5,5,120.8,0,1,1,1,18,11.1,0.6,2.02,0.6,2.33,2,9.82,39.69,3,0,0,1,1,80,1,1,0
12325,Sophia Jackson,sophia.jackson@college.org,Dropout,39,2,9238,110,19,1,5,5,136.5,0,1,1,0,28,13.9,-0.3,0.79,0,0,2,5.55,38.11,2,0,0,3,0,100,0,0,1
12326,Noah Taylor,noah.taylor@college.org,Dropout,39,1,9003,130,1,37,9,1,122,1,0,1,0,25,15.5,2.8,-4.06,0.59,2.34,2,5.92,21.46,1,1,0,3,0,90,0,0,1
12327,Ava Thomas,ava.thomas@college.org,Dropout,43,1,9003,130,37,1,5,4,130,0,1,1,0,25,15.5,2.8,-4.06,0.67,2.41,1,2.16,41.61,1,0,0,3,0,100,1,1,0
12328,Olivia Thomas,olivia.thomas@college.org,Enrolled,1,1,9147,135,38,19,9,5,126.3,0,1,1,0,18,8.9,1.4,3.51,0.5,2.58,1,4.35,40.63,1,0,0,2,0,100,0,1,0
12329,Liam Jackson,liam.jackson@university.edu,Dropout,1,1,9254,133.1,4,19,4,5,98,0,1,1,0,26,10.8,1.4,1.74,0,0,2,9.78,55.33,1,0,1,2,0,56,0,1,1
12330,Ethan Jackson,ethan.jackson@college.org,Graduate,17,3,9147,135,37,37,6,5,121,0,1,1,1,18,13.9,-0.3,0.79,1,2.42,3,5.73,16.85,3,0,0,1,1,70,1,0,0
12331,Noah Thomas,noah.thomas@college.org,Enrolled,43,1,9773,128,19,38,9,7,124.2,0,1,1,0,22,15.5,2.8,-4.06,0.5,2.37,1,1.99,19.84,2,0,1,7,0,95,1,1,0
12332,Sophia Smith,sophia.smith@university.edu,Dropout,39,1,9003,140,1,3,4,5,130,0,1,1,0,25,16.2,0.3,-0.92,0,0,2,7.58,25.76,2,0,0,2,1,56,0,1,1
12333,Ava Thomas,ava.thomas@studentmail.com,Enrolled,1,2,9773,135,3,1,4,4,136.1,0,1,1,0,19,8.9,1.4,3.51,0.83,2.38,1,4.07,36.23,3,0,0,2,0,50,0,1,0
12334,Olivia Smith,olivia.smith@university.edu,Graduate,17,2,9773,131,3,19,2,3,132.8,0,1,1,0,19,13.9,-0.3,0.79,1,2.9,1,2.77,34.37,2,0,0,3,0,80,1,1,0
12335,Ava Brown,ava.brown@university.edu,Graduate,17,1,9500,131,1,1,5,5,126.3,0,1,1,0,19,16.2,0.3,-0.92,1,2.42,1,3.31,39.74,2,0,1,3,0,85,1,1,0
12336,Emma Martin,emma.martin@studentmail.com,Dropout,39,1,8014,100,1,37,9,1,111.5,0,1,1,0,45,10.8,1.4,1.74,0.5,2.25,1,2.01,25.06,1,1,0,1,0,98,1,1,0
12337,Isabella Anderson,isabella.anderson@university.edu,Graduate,39,1,9991,140,37,37,9,9,118.2,0,1,1,0,52,7.6,2.6,0.32,1,2.4,1,4.65,24.3,2,0,0,8,0,97,0,1,0
12338,Ava Thomas,ava.thomas@university.edu,Dropout,1,1,9147,124,19,19,9,3,115.6,0,0,1,0,20,9.4,-0.8,-3.12,0.6,2.3,2,3.19,23.61,1,0,0,4,0,46,0,1,1
12339,Ethan Martin,ethan.martin@studentmail.com,Graduate,1,1,9500,130,38,37,5,10,117.8,0,1,1,0,19,10.8,1.4,1.74,0.88,3.18,1,4.8,33,3,1,0,2,0,88,1,1,0
12340,Ethan Thomas,ethan.thomas@college.org,Dropout,1,1,9500,142,1,38,9,9,127,1,0,1,0,21,12.4,0.5,1.79,0.57,2.45,3,2.94,37.48,2,1,0,4,0,88,1,1,1
12341,Olivia Brown,olivia.brown@university.edu,Graduate,39,1,8014,150,37,37,9,9,140,0,0,1,0,35,9.4,-0.8,-3.12,1,2.82,1,4.75,39.14,2,0,0,1,0,75,1,1,0
12342,Lucas Martin,lucas.martin@college.org,Dropout,39,1,9500,110,37,38,5,5,151,1,0,1,0,47,15.5,2.8,-4.06,0,0,2,2.46,13.78,1,1,1,2,0,76,0,1,1
12343,James Harris,james.harris@studentmail.com,Dropout,18,1,9991,112,43,40,2,2,106.4,0,1,1,0,22,8.9,1.4,3.51,0,0,2,5.21,37.89,2,1,0,3,0,100,0,1,1
12344,Noah Anderson,noah.anderson@college.org,Dropout,39,1,9991,100,37,37,9,9,125.3,0,1,1,0,41,7.6,2.6,0.32,0.7,2.22,1,2.69,32.03,3,0,1,1,0,88,1,0,0
12345,Sophia Brown,sophia.brown@university.edu,Dropout,7,1,9119,130,34,34,90,90,130,0,1,1,0,26,10.8,1.4,1.74,0,0,3,6.63,18.32,1,0,0,2,1,60,0,1,1
12346,Ava Brown,ava.brown@studentmail.com,Dropout,39,1,8014,133.1,34,34,90,90,116,0,0,0,0,51,10.8,1.4,1.74,0.33,1.12,2,9.79,27.22,1,0,0,4,0,87,0,1,1
12347,James Thomas,james.thomas@studentmail.com,Enrolled,39,2,9991,150,37,37,9,9,120,0,1,0,0,43,9.4,-0.8,-3.12,0.7,2.32,2,6.78,33.34,2,1,1,4,1,100,0,0,1
12348,Ethan Anderson,ethan.anderson@studentmail.com,Graduate,39,2,8014,100,34,34,0,0,100,0,1,0,0,41,7.6,2.6,0.32,0.67,2.25,2,8.98,16.76,3,1,1,3,1,100,0,0,1
12349,Lucas Martin,lucas.martin@college.org,Graduate,43,2,9147,130,34,37,9,9,118.5,0,1,1,0,23,7.6,2.6,0.32,0.9,2.28,1,4.39,28.45,1,0,1,1,0,95,1,1,0
12350,Emma Anderson,emma.anderson@studentmail.com,Dropout,43,2,9238,129,34,30,0,5,118.9,0,1,1,0,22,9.4,-0.8,-3.12,0,0,2,2.07,6.94,2,0,0,1,0,100,0,1,1
12351,Isabella Harris,isabella.harris@studentmail.com,Dropout,17,2,9070,127,37,37,9,9,119.3,0,1,1,1,25,12.7,3.7,-1.7,0.67,2.15,2,8.51,27.4,2,0,0,3,1,95,1,1,0
12352,Noah Thomas,noah.thomas@studentmail.com,Graduate,43,1,9991,140,37,37,9,9,135.8,0,1,1,0,25,9.4,-0.8,-3.12,1,2.22,1,4.75,21.23,2,0,0,1,0,50,1,1,0
12353,Noah Thomas,noah.thomas@university.edu,Graduate,53,1,171,130,1,19,9,9,130,0,0,1,1,22,8.9,1.4,3.51,0.96,2.52,3,6.38,15.15,2,0,0,1,1,70,1,1,0
12354,Isabella Brown,isabella.brown@studentmail.com,Enrolled,39,1,9003,133.1,1,1,192,144,129.8,0,1,1,0,24,8.9,1.4,3.51,0.92,2.7,1,4.94,28.18,2,0,0,10,0,85,0,0,0
12355,Olivia Anderson,olivia.anderson@college.org,Dropout,39,1,9085,140,38,38,9,10,150,0,1,1,0,47,16.2,0.3,-0.92,0,0,2,9.25,29.16,2,1,0,10,0,30,0,1,1
12356,Sophia Anderson,sophia.anderson@university.edu,Dropout,39,1,9991,133.1,37,37,5,5,111.9,0,1,1,0,41,7.6,2.6,0.32,0,0,2,7.44,36.6,1,1,0,4,0,98,0,0,1
12357,James Taylor,james.taylor@college.org,Graduate,39,1,9003,120,37,37,9,9,150.1,0,1,1,0,43,13.9,-0.3,0.79,0.92,2.7,1,4.75,27.09,1,1,1,2,0,98,1,1,0
12358,James Smith,james.smith@college.org,Dropout,39,1,9003,133.1,1,37,9,8,130,0,1,1,0,29,16.2,0.3,-0.92,0,0,2,5.35,28.5,1,0,0,2,0,100,0,1,1
12359,Lucas Harris,lucas.harris@studentmail.com,Dropout,39,2,9119,120,37,37,5,5,128,0,1,1,0,30,7.6,2.6,0.32,0,0,2,9.32,31.63,1,0,0,5,0,54,0,1,1
12360,Sophia Thomas,sophia.thomas@college.org,Dropout,39,2,9147,133.1,19,38,9,9,102.5,0,0,1,0,26,12.7,3.7,-1.7,0,0,2,9.92,26.36,1,0,0,2,0,100,0,1,1
12361,Lucas Anderson,lucas.anderson@studentmail.com,Dropout,39,2,9991,133.1,19,38,9,9,102.5,0,0,1,0,27,15.5,2.8,-4.06,0,0,2,8.96,13.88,1,0,1,2,0,89,0,1,1
12362,Ethan Martin,ethan.martin@college.org,Graduate,39,2,9670,100,37,37,9,9,110,0,1,1,1,36,9.4,-0.8,-3.12,1,2.3,2,7.68,29.82,3,0,0,1,1,80,1,0,0
12363,Emma Brown,emma.brown@college.org,Dropout,39,1,9003,133.1,1,19,4,10,114,0,1,1,0,29,15.5,2.8,-4.06,0.76,2.25,1,3.95,30.21,3,0,1,3,0,95,1,1,0
12364,Sophia Harris,sophia.harris@university.edu,Dropout,42,1,9119,120,34,34,0,0,128.2,0,1,1,0,35,9.4,-0.8,-3.12,0.66,2.43,1,3.79,25.09,3,0,0,4,0,70,1,1,0
